-5.804,-12.034,280.6621850264067
-6.137,-11.963,282.2650637056765
-6.317,-11.92,283.2516248502829
-6.494,-11.875,284.24699089290425
-6.668,-11.827,285.24476543381365
-6.838,-11.777,286.29282410515896
-7.005,-11.725,287.3445660777543
-7.169,-11.67,288.4031375422901
-7.328,-11.613,289.511168295619
-7.484,-11.554,290.6969439362058
-7.606,-11.505,291.6129699802103
-7.783,-11.429,293.01880504948645
-7.925,-11.363,294.2415835176268
-8.065,-11.296,295.49355578150994
-8.201,-11.226,296.8103658084914
-8.334,-11.154,298.14076751849973
-8.464,-11.079,299.5182005038047
-8.59,-11.002,300.91047072274773
-8.713,-10.923,302.2928276197419
-8.832,-10.841,303.7072386663162
-8.856,-10.825,303.9931494236346
-9.06,-10.674,306.53063727433874
-9.169,-10.588,307.9912236827405
-9.275,-10.5,309.45896842319996
-9.378,-10.41,310.9756343727542
-9.477,-10.317,312.4863318210675
-9.574,-10.223,314.0242600049242
-9.668,-10.125,315.5890787972959
-9.759,-10.025,317.14468201154506
-9.847,-9.923,318.69858110450343
-9.898,-9.86,319.6240537699128
-10.014,-9.712,321.8036696091313
-10.094,-9.602,323.40697972672825
-10.172,-9.49,325.0542473242933
-10.246,-9.374,326.7233920762069
-10.319,-9.256,328.42872133793423
-10.388,-9.134,330.1686830742462
-10.453,-9.009,331.92597646947365
-10.515,-8.882,333.68489402149646
-10.573,-8.752,335.4822678978573
-10.617,-8.646,336.9240726525172
-10.681,-8.484,339.1298882766599
-10.73,-8.348,341.04729135992096
-10.775,-8.209,342.96211348194356
-10.814,-8.068,344.91161935020097
-10.848,-7.925,346.9435229413175
-10.877,-7.782,348.9810610660403
-10.901,-7.636,351.045478937206
-10.92,-7.489,353.1285007282355
-10.934,-7.341,355.2112690227346
-10.941,-7.222,356.87266229120445
-10.946,-7.044,359.38804617912683
-10.943,-6.897,1.4801477730494215
-10.935,-6.748,3.5462577649500955
-10.922,-6.601,5.609304975955872
-10.902,-6.455,7.6897399741458825
-10.878,-6.309,9.790368347117749
-10.848,-6.163,11.895904651858006
-10.812,-6.019,13.994867956238991
-10.77,-5.875,16.121829789454196
-10.761,-5.846,16.549301540750154
-10.671,-5.591,20.346034374988342
-10.614,-5.451,22.47964114402573
-10.552,-5.314,24.586139438514166
-10.484,-5.18,26.655213364618632
-10.412,-5.049,28.735164257613185
-10.335,-4.921,30.79093496182235
-10.255,-4.796,32.86919660129432
-10.17,-4.676,34.91304930390511
-10.081,-4.559,36.95099504503385
-10.008,-4.468,38.574626450687866
-9.898,-4.336,40.98911747077704
-9.803,-4.229,43.01341388471472
-9.704,-4.127,45.046068495339895
-9.602,-4.028,47.04241741694137
-9.496,-3.934,49.04411876218353
-9.388,-3.844,51.05010872288108
-9.277,-3.759,53.037047461174524
-9.164,-3.677,55.025758146424714
-9.048,-3.6,57.008984601685846
-9.001,-3.57,57.797729454262424
-8.808,-3.455,60.95139282531668
-8.684,-3.387,62.92559043464274
-8.559,-3.324,64.91469089454975
-8.431,-3.266,66.89725901397794
-8.301,-3.213,68.87614348417705
-8.169,-3.164,70.86538168755101
-8.035,-3.121,72.81852587370688
-7.9,-3.081,74.74636988421456
-7.763,-3.046,76.64073139078207
-7.652,-3.021,78.13557048109668
-7.483,-2.984,80.37580166302105
-7.34,-2.958,82.1763032790607
-7.198,-2.937,83.91405683010417
-7.055,-2.921,85.54075426490294
-6.911,-2.908,87.06653869656323
-6.769,-2.899,88.47198466148177
-6.628,-2.893,89.76510562924751
-6.487,-2.89,90.9529671238022
-6.347,-2.89,92.02436427028749
-6.264,-2.89,92.61135643583566
-6.065,-2.898,93.91334094714091
-5.923,-2.906,94.73436658353423
-5.781,-2.916,95.49384612625305
-5.64,-2.927,96.18255569596603
-5.498,-2.94,96.79206877432223
-5.356,-2.955,97.30564007756217
-5.215,-2.971,97.81949002471545
-5.072,-2.988,98.29634991540708
-4.929,-3.006,98.72370657642836
-4.813,-3.022,99.08733744763228
-4.632,-3.052,99.65069617396749
-4.479,-3.08,100.09343446849284
-4.325,-3.108,100.5318340360343
-4.167,-3.139,100.92580012117006
-4.006,-3.171,101.27458381344454
-3.842,-3.204,101.63221529925663
-3.675,-3.239,102.00844420761332
-3.503,-3.276,102.35152167118414
-3.328,-3.316,102.68746157494922
-3.292,-3.324,102.74833734849882
-2.966,-3.402,103.25269731041642
-2.78,-3.449,103.49199544969407
-2.591,-3.496,103.70302555486103
-2.398,-3.546,103.9096258657383
-2.203,-3.597,104.08834237324612
-2.004,-3.649,104.26055719644911
-1.802,-3.702,104.41516209678883
-1.596,-3.757,104.5860911900893
-1.388,-3.813,104.75383187766809
-1.219,-3.86,104.91014071604742
-0.962,-3.933,105.10542645716838
-0.745,-3.997,105.20299757542762
-0.525,-4.061,105.32427300930745
-0.301,-4.126,105.39579965210378
-0.075,-4.193,105.38521191154489
0.155,-4.26,105.34863283416239
0.387,-4.328,105.22917283232337
0.622,-4.395,105.0555900218314
0.86,-4.461,104.84443368388246
0.908,-4.475,104.79800795871255
1.341,-4.596,104.42410086115152
1.585,-4.664,104.24404290199018
1.831,-4.732,104.08979131789035
2.08,-4.8,103.96007172095183
2.331,-4.868,103.91454788156199
2.585,-4.936,103.84439923070553
2.841,-5.004,103.77270806152426
3.099,-5.073,103.73345777909783
3.359,-5.142,103.69453889385989
3.569,-5.198,103.67444951247423
3.885,-5.279,103.62940806681196
4.151,-5.347,103.61715219269276
4.419,-5.415,103.56291233692777
4.689,-5.483,103.49753809129287
4.961,-5.551,103.43312285643742
5.233,-5.62,103.31369110009136
5.508,-5.688,103.24285885936371
5.782,-5.757,103.17101186848565
6.056,-5.824,103.04400248377637
6.22,-5.864,102.94572520524036
6.598,-5.957,102.75501867162136
6.867,-6.023,102.5859074668487
7.135,-6.087,102.42636543627589
7.402,-6.151,102.27256864658673
7.669,-6.215,102.12752775763919
7.935,-6.277,101.95455178778255
8.202,-6.338,101.81890056955001
8.469,-6.399,101.68050325138982
8.735,-6.459,101.54595731123793
8.948,-6.507,101.44925550866188
9.266,-6.574,101.29676335669194
9.531,-6.63,101.17179366348259
9.796,-6.685,101.01522871745361
10.06,-6.739,100.86020990127462
10.324,-6.793,100.69343430345616
10.587,-6.846,100.49267954662612
10.85,-6.897,100.32947743052966
11.114,-6.948,100.16688280569132
11.376,-6.997,99.95510512348285
11.534,-7.027,99.83528990540268
11.902,-7.094,99.54024784177479
12.164,-7.141,99.33028470554584
12.426,-7.188,99.12227803078618
12.689,-7.234,98.91822442232291
12.951,-7.278,98.73322919099868
13.213,-7.321,98.51580138871402
13.475,-7.362,98.31239155406726
13.737,-7.403,98.12108655776225
13.999,-7.444,97.91706969750238
14.156,-7.468,97.80820715281268
14.521,-7.521,97.59246805025302
14.782,-7.558,97.41150491918633
15.042,-7.593,97.22432026351606
15.302,-7.628,97.05415656941649
15.562,-7.662,96.89338264915001
15.822,-7.696,96.70817475977978
16.081,-7.729,96.54535937384507
16.341,-7.76,96.40638161773948
16.6,-7.791,96.27462899735534
16.756,-7.81,96.21730136999776
17.116,-7.853,96.11700450701464
17.373,-7.884,96.08008840634764
17.63,-7.915,96.05901421389265
17.886,-7.946,96.04959488508915
18.141,-7.977,96.08465892446692
18.396,-8.008,96.09388421362782
18.651,-8.038,96.11171850193386
18.905,-8.069,96.15816119639312
19.159,-8.099,96.21577035312735
19.311,-8.118,96.24339664311421
19.666,-8.161,96.36188019541054
19.919,-8.192,96.46874597106378
20.171,-8.222,96.54530428330109
20.423,-8.253,96.64431203841163
20.675,-8.284,96.725659250135
20.925,-8.316,96.82938296934365
21.176,-8.348,96.91113627473706
21.426,-8.381,97.00269156453365
21.676,-8.414,97.09430174723596
21.725,-8.421,97.1016637334574
22.172,-8.481,97.0899693868213
22.419,-8.515,97.01033947602002
22.666,-8.548,96.94120138997124
22.913,-8.581,96.87223209614754
23.159,-8.614,96.7955787304562
23.405,-8.646,96.7463465776124
23.651,-8.678,96.66703733041746
23.896,-8.709,96.5981667813982
24.141,-8.74,96.5336328019635
24.336,-8.765,96.48065609256197
24.628,-8.803,96.40168687037031
24.871,-8.834,96.3267149401151
25.113,-8.865,96.2730020261321
25.355,-8.895,96.2234341377673
25.597,-8.925,96.14982414137728
25.838,-8.955,96.08965505198327
26.078,-8.984,96.03744008216803
26.317,-9.013,95.98309567300518
26.556,-9.042,95.92006367107761
26.652,-9.053,95.90307986630107
27.033,-9.097,95.8177966313925
27.271,-9.124,95.74638715433407
27.507,-9.151,95.68961868155019
27.744,-9.177,95.63211653418766
27.979,-9.203,95.57767725406073
28.214,-9.229,95.51223569234836
28.448,-9.255,95.45808085383649
28.682,-9.28,95.41750006060954
28.914,-9.304,95.36301134408312
29.007,-9.314,95.33496009243234
29.375,-9.353,95.23771214282
29.604,-9.377,95.1837272481577
29.831,-9.4,95.1340508586101
30.057,-9.423,95.06953016659556
30.283,-9.447,95.01838600326599
30.508,-9.469,94.9728234240107
30.733,-9.492,94.87721174634666
30.957,-9.514,94.77204836711877
31.18,-9.535,94.65950841280653
31.313,-9.547,94.60602184429764
31.625,-9.576,94.48937251096746
31.845,-9.597,94.36574564080166
32.065,-9.617,94.28586314850496
32.283,-9.637,94.19736112300593
32.499,-9.656,94.06338731808037
32.712,-9.674,93.9326253487223
32.925,-9.691,93.74009110794455
33.136,-9.707,93.49229846232811
33.345,-9.722,93.25768786711309
33.428,-9.728,93.14692113778183
33.758,-9.75,92.62335113831517
33.962,-9.761,92.24871643899537
34.164,-9.77,91.81518348351197
34.365,-9.778,91.34362912229133
34.563,-9.784,90.86107459496958
34.76,-9.788,90.3521156353262
34.955,-9.79,89.80106411479939
35.148,-9.791,89.23567864134989
35.339,-9.789,88.61474997312384
35.415,-9.788,88.3562068262973
35.716,-9.783,87.19745544527072
35.902,-9.776,86.38780938238465
36.085,-9.767,85.51524267295763
36.265,-9.755,84.588249044911
36.442,-9.74,83.6282939984667
36.616,-9.722,82.67467236834621
36.788,-9.702,81.72628800394284
36.957,-9.679,80.78876202885715
37.122,-9.654,79.8569812289723
37.221,-9.638,79.28388726587126
37.446,-9.597,77.92385830986358
37.603,-9.565,76.88890808515143
37.756,-9.53,75.85594016324195
37.905,-9.493,74.7859314805772
38.051,-9.454,73.69318187581004
38.193,-9.413,72.61113311237824
38.331,-9.37,71.4905006225066
38.465,-9.326,70.3396382218131
38.595,-9.28,69.18834159563129
38.645,-9.261,68.72414273449728
38.844,-9.185,66.82447574234433
38.962,-9.135,65.60024635064795
39.076,-9.085,64.35165393265291
39.185,-9.033,63.12628441147657
39.289,-8.981,61.86325611149612
39.391,-8.927,60.56411650027375
39.489,-8.872,59.26764875236758
39.585,-8.816,57.981886286060366
39.677,-8.759,56.652082125877655
39.731,-8.724,55.87842459958944
39.856,-8.641,54.065549790854135
39.943,-8.58,52.802830976926835
40.027,-8.519,51.56119758348749
40.108,-8.457,50.2755073731742
40.186,-8.394,49.05492075514315
40.263,-8.331,47.8337906024775
40.337,-8.268,46.585489875976265
40.41,-8.203,45.3586495456318
40.48,-8.136,44.14612475978957
40.494,-8.123,43.902647112897704
40.613,-8.002,41.710626322438806
40.676,-7.933,40.494404852154766
40.737,-7.862,39.24505323601993
40.798,-7.79,37.99355506446465
40.857,-7.716,36.724387728807734
40.915,-7.641,35.452021903527935
40.97,-7.564,34.171032547993725
41.026,-7.485,32.86727340633609
41.08,-7.402,31.548889040404823
41.102,-7.369,31.00366450237934
41.19,-7.228,28.77942144973981
41.243,-7.136,27.341479300288373
41.294,-7.04,25.873238189177897
41.344,-6.94,24.384810418052034
41.393,-6.838,22.84347168509629
41.439,-6.732,21.31614887593854
41.482,-6.623,19.735639300143507
41.523,-6.511,18.100164661109957
41.561,-6.394,16.472770518830895
41.591,-6.298,15.12267495016168
41.632,-6.15,12.990922745584474
41.663,-6.021,11.208324098935943
41.691,-5.889,9.397270026515415
41.714,-5.753,7.517438527624887
41.733,-5.613,5.556065940928189
41.747,-5.47,3.6381436412425114
41.757,-5.323,1.669454507150903
41.762,-5.173,359.62660568293364
41.761,-5.02,357.56844628516825
41.758,-4.928,356.33020952808084
41.744,-4.704,353.37197997236956
41.728,-4.542,351.24289858975044
41.704,-4.38,349.06519035998815
41.674,-4.215,346.85750197307146
41.638,-4.05,344.5941885335065
41.595,-3.882,342.26289366611826
41.543,-3.715,339.9745004762139
41.483,-3.548,337.63583670381456
41.414,-3.382,335.3160050242537
41.369,-3.284,333.91352193776413
41.255,-3.051,330.65976069025623
41.166,-2.889,328.32464934224953
41.07,-2.73,325.9457099893977
40.97,-2.576,323.54332829395
40.865,-2.43,321.2088948860898
40.756,-2.289,318.9494679118452
40.643,-2.156,316.67612454779174
40.525,-2.028,314.4450206773662
40.404,-1.906,312.1937860968291
40.33,-1.836,310.86866246137544
40.147,-1.678,307.88499233238764
40.014,-1.572,305.67569614854784
39.878,-1.471,303.4902754549329
39.738,-1.376,301.31656568301065
39.597,-1.285,299.11378979329766
39.453,-1.202,296.94495746987826
39.306,-1.125,294.72542855717586
39.156,-1.053,292.55398225851417
39.005,-0.987,290.3478368373466
38.944,-0.962,289.46104575620967
38.694,-0.876,285.982175781629
38.534,-0.83,283.7534979592989
38.373,-0.79,281.5555801279208
38.211,-0.756,279.3360237910315
38.047,-0.728,277.11864866013974
37.88,-0.707,274.8937125667302
37.713,-0.692,272.68640724325445
37.544,-0.683,270.5299185955468
37.373,-0.681,268.42532004664804
37.234,-0.684,266.84610717650787
37.022,-0.692,264.48296349757294
36.843,-0.705,262.5060674183846
36.665,-0.725,260.55017611316634
36.486,-0.751,258.6474750929501
36.307,-0.784,256.7589006363392
36.126,-0.823,254.93404078969832
35.944,-0.867,253.17654588639064
35.761,-0.917,251.5205376184475
35.578,-0.973,250.00078907435588
35.468,-1.009,249.11644588323765
35.204,-1.105,247.1952845841226
35.014,-1.18,245.88351177041247
34.823,-1.259,244.6673560926565
34.631,-1.343,243.53448878673214
34.439,-1.432,242.49008526973356
34.245,-1.525,241.52601027715485
34.052,-1.622,240.65155665266224
33.857,-1.723,239.86995900588138
33.662,-1.827,239.21635759210733
33.506,-1.914,238.79248258852724
33.272,-2.052,238.2316616198369
33.076,-2.17,237.8936666698579
32.88,-2.289,237.6289271810167
32.682,-2.41,237.4619789853902
32.484,-2.531,237.32841292170232
32.284,-2.654,237.2388210844225
32.082,-2.778,237.21742306633897
31.879,-2.904,237.2409218575871
31.674,-3.03,237.30561154347006
31.633,-3.055,237.3314394676966
31.265,-3.287,237.60454715986666
31.059,-3.416,237.76850015088368
30.85,-3.546,237.9151510337134
30.64,-3.677,238.06566733970462
30.426,-3.808,238.2096624538454
30.21,-3.939,238.3694635937938
29.992,-4.072,238.54006859721954
29.772,-4.206,238.7015448551803
29.549,-4.339,238.84360278326665
29.369,-4.447,238.9242190842
29.099,-4.61,239.10252176159858
28.871,-4.747,239.27015729965254
28.641,-4.884,239.48600860953545
28.409,-5.021,239.77447529061956
28.174,-5.157,240.10004156182708
27.937,-5.294,240.40529817802422
27.697,-5.429,240.68325418262836
27.456,-5.565,240.95417390814313
27.213,-5.7,241.22592687007145
27.066,-5.781,241.3884451514578
26.723,-5.966,241.7129763261695
26.477,-6.098,241.88429944696028
26.229,-6.229,242.0305323207581
25.981,-6.361,242.16884250979112
25.732,-6.492,242.32275990848572
25.483,-6.623,242.4670178632209
25.233,-6.752,242.64187222394747
24.983,-6.881,242.7979939514907
24.733,-7.009,242.9333858496645
24.534,-7.111,243.0472603990034
24.237,-7.261,243.23058968312904
23.991,-7.385,243.35472204007678
23.745,-7.507,243.51911049879428
23.5,-7.628,243.6803035159815
23.257,-7.747,243.82651850680432
23.015,-7.866,243.98605848169802
22.773,-7.984,244.115026645489
22.533,-8.1,244.25521460121905
22.294,-8.214,244.39506293651243
22.151,-8.282,244.48995852609406
21.82,-8.438,244.68846805544644
21.585,-8.549,244.82781185850357
21.35,-8.657,244.96794307295116
21.118,-8.765,245.0780903561603
20.886,-8.871,245.21482428523186
20.655,-8.976,245.34274995570138
20.426,-9.08,245.4996831176647
20.198,-9.183,245.64276869033924
19.971,-9.285,245.7657017404766
19.836,-9.346,245.84293079474114
19.523,-9.485,246.0688120035038
19.301,-9.583,246.2606278271372
19.08,-9.679,246.46023331178924
18.86,-9.773,246.71043239337237
18.641,-9.867,246.96886048205727
18.424,-9.959,247.22940776572182
18.208,-10.049,247.51373046140014
17.993,-10.138,247.8013703384369
17.779,-10.224,248.08665272038712
17.693,-10.258,248.20253565188847
17.355,-10.39,248.76885035388187
17.146,-10.47,249.11948798290916
16.938,-10.549,249.5156860364216
16.73,-10.626,249.89791713254712
16.524,-10.7,250.26283989295936
16.319,-10.773,250.6310254755351
16.115,-10.843,250.99211722705462
15.912,-10.912,251.33984550845489
15.71,-10.979,251.7262737630624
15.589,-11.018,251.92377297206016
15.309,-11.109,252.4385226877291
15.11,-11.172,252.77254784162838
14.912,-11.233,253.11439295538304
14.715,-11.293,253.45484461534718
14.52,-11.351,253.79411652931833
14.326,-11.408,254.12013629594944
14.133,-11.463,254.45618554775558
13.941,-11.516,254.7857601757716
13.751,-11.568,255.13238056779923
13.637,-11.598,255.33851254608044
13.375,-11.666,255.78633636869358
13.189,-11.713,256.138378744706
13.005,-11.758,256.4655303607016
12.822,-11.802,256.8302474358747
12.64,-11.844,257.1994890596588
12.461,-11.884,257.581875770889
12.282,-11.923,257.9930210665591
12.105,-11.961,258.4090738038105
11.929,-11.997,258.835399845466
11.824,-12.018,259.08041336865404
11.581,-12.062,259.6692316344761
11.41,-12.092,260.08077087547974
11.241,-12.121,260.47709398953384
11.073,-12.149,260.8830871549089
10.907,-12.175,261.2724819572738
10.742,-12.199,261.6670741921859
10.578,-12.222,262.07324820275954
10.416,-12.244,262.4698976561098
10.256,-12.266,262.85975450413594
10.224,-12.27,262.9340802405549
9.939,-12.302,263.6010810344692
9.784,-12.319,263.9714836538386
9.63,-12.334,264.33668490287783
9.478,-12.349,264.7048791202237
9.328,-12.363,265.0600576494178
9.179,-12.374,265.39329771858013
9.032,-12.385,265.7496883026799
8.887,-12.396,266.09616669672357
8.743,-12.405,266.44183184384303
8.658,-12.411,266.6566810293721
8.462,-12.422,267.1222638562827
8.324,-12.429,267.4509296069318
8.188,-12.435,267.77829330493734
8.053,-12.44,268.1023590198919
7.921,-12.445,268.4406250828951
7.79,-12.449,268.762088267975
7.661,-12.452,269.06531400853686
7.535,-12.455,269.3799229147611
7.41,-12.456,269.6843994291476
7.36,-12.457,269.8029878665077
7.166,-12.457,270.26388339243636
7.049,-12.456,270.5130667749536
6.934,-12.456,270.73696751028183
6.824,-12.455,270.88770234862454
6.717,-12.454,270.98770763137765
6.615,-12.453,271.04363313621695
6.517,-12.453,271.05799100963424
6.424,-12.453,271.05855030730044
6.335,-12.452,271.0451812398621
6.301,-12.452,271.0423284948079
6.171,-12.451,271.03053437053603
6.096,-12.451,271.034155699727
6.026,-12.45,271.033568248543
